0,0.32342,0.32439
1,0.12445,0.12995
2,0.10373,0.10906
3,0.09504,0.10394
4,0.09032,0.10052
5,0.086275,0.09955
6,0.083866,0.098942
7,0.082669,0.097977
8,0.082461,0.10088
9,0.081253,0.10039
10,0.081558,0.10194
11,0.08089,0.10218
12,0.081309,0.10391
13,0.081262,0.10421
14,0.081935,0.106
0,0.32244,0.32343
1,0.12574,0.12725
2,0.10309,0.11123
3,0.087593,0.099113
